Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
11/11/2023,,Rodez,Guingamp,0,0,D
11/11/2023,,Amiens,Grenoble,1,2,A
11/11/2023,,Caen,Quevilly-Rouen,3,3,D
11/11/2023,,Laval,Concarneau,0,3,A
25/11/2023,15:00,Saint-Etienne,Pau,1,2,A
25/11/2023,19:00,Troyes,Guingamp,0,1,A
25/11/2023,,Paris FC,Bordeaux,1,2,A
25/11/2023,,Annecy,Ajaccio,2,0,H
25/11/2023,,Grenoble,Rodez,2,1,H
25/11/2023,,Bastia,Auxerre,0,0,D
25/11/2023,,Amiens,Concarneau,1,1,D
25/11/2023,,Quevilly-Rouen,Valenciennes,0,0,D
25/11/2023,,Dunkerque,Laval,0,2,A
27/11/2023,20:45,Angers,Caen,3,0,H
02/12/2023,15:00,Bordeaux,Troyes,0,1,A
02/12/2023,19:00,Ajaccio,Angers,1,1,D
02/12/2023,,Auxerre,Quevilly-Rouen,3,2,H
02/12/2023,,Guingamp,Paris FC,0,1,A
02/12/2023,,Pau,Dunkerque,1,1,D
02/12/2023,,Valenciennes,Annecy,0,0,D
02/12/2023,,Rodez,Concarneau,2,0,H
02/12/2023,,Amiens,Saint-Etienne,1,0,H
02/12/2023,,Caen,Bastia,1,0,H
02/12/2023,,Laval,Grenoble,1,1,D
05/12/2023,20:45,Ajaccio,Laval,2,0,H
05/12/2023,,Saint-Etienne,Guingamp,1,3,A
05/12/2023,,Troyes,Amiens,2,0,H
05/12/2023,,Paris FC,Rodez,2,0,H
05/12/2023,,Pau,Valenciennes,3,1,H
05/12/2023,,Angers,Grenoble,1,0,H
05/12/2023,,Concarneau,Auxerre,1,2,A
05/12/2023,,Quevilly-Rouen,Bordeaux,3,2,H
05/12/2023,,Dunkerque,Bastia,0,5,A
06/12/2023,19:00,Annecy,Caen,1,2,A
16/12/2023,15:00,Auxerre,Ajaccio,2,0,H
16/12/2023,,Bordeaux,Saint-Etienne,0,0,D
16/12/2023,19:00,Guingamp,Concarneau,0,1,A
16/12/2023,,Troyes,Angers,1,4,A
16/12/2023,,Valenciennes,Paris FC,0,1,A
16/12/2023,,Grenoble,Annecy,1,0,H
16/12/2023,,Rodez,Amiens,2,2,D
16/12/2023,,Bastia,Quevilly-Rouen,0,0,D
16/12/2023,,Caen,Dunkerque,1,0,H
16/12/2023,,Laval,Pau,1,1,D
19/12/2023,20:45,Ajaccio,Valenciennes,2,1,H
19/12/2023,,Saint-Etienne,Bastia,3,2,H
19/12/2023,,Paris FC,Quevilly-Rouen,2,2,D
19/12/2023,,Pau,Troyes,1,1,D
19/12/2023,,Annecy,Rodez,1,2,A
19/12/2023,,Amiens,Caen,0,0,D
19/12/2023,,Angers,Guingamp,1,0,H
19/12/2023,,Laval,Auxerre,1,3,A
19/12/2023,,Concarneau,Grenoble,0,3,A
19/12/2023,,Dunkerque,Bordeaux,0,2,A
13/01/2024,15:00,Saint-Etienne,Laval,0,0,D
13/01/2024,19:00,Troyes,Ajaccio,3,1,H
13/01/2024,,Paris FC,Annecy,2,1,H
13/01/2024,,Valenciennes,Amiens,0,1,A
13/01/2024,,Grenoble,Dunkerque,2,2,D
13/01/2024,,Rodez,Pau,2,1,H
13/01/2024,,Bastia,Angers,2,0,H
13/01/2024,,Caen,Concarneau,1,0,H
13/01/2024,,Quevilly-Rouen,Guingamp,0,1,A
15/01/2024,20:45,Auxerre,Bordeaux,3,1,H
23/01/2024,20:45,Guingamp,Rodez,3,3,D
23/01/2024,,Pau,Saint-Etienne,0,1,A
23/01/2024,,Bordeaux,Valenciennes,3,1,H
23/01/2024,,Grenoble,Auxerre,1,1,D
23/01/2024,,Amiens,Annecy,1,0,H
23/01/2024,,Bastia,Caen,1,2,A
23/01/2024,,Angers,Quevilly-Rouen,3,2,H
23/01/2024,,Laval,Paris FC,1,1,D
23/01/2024,,Concarneau,Troyes,1,0,H
23/01/2024,,Dunkerque,Ajaccio,2,0,H
27/01/2024,15:00,Saint-Etienne,Amiens,0,1,A
27/01/2024,19:00,Ajaccio,Concarneau,1,0,H
27/01/2024,,Auxerre,Guingamp,1,1,D
27/01/2024,,Paris FC,Dunkerque,1,2,A
27/01/2024,,Annecy,Pau,0,0,D
27/01/2024,,Valenciennes,Bastia,3,1,H
27/01/2024,,Rodez,Laval,1,2,A
27/01/2024,,Caen,Troyes,0,0,D
27/01/2024,,Quevilly-Rouen,Grenoble,1,1,D
29/01/2024,20:45,Bordeaux,Angers,1,0,H
03/02/2024,15:00,Dunkerque,Saint-Etienne,1,0,H
03/02/2024,19:00,Guingamp,Annecy,1,4,A
03/02/2024,,Troyes,Bordeaux,2,1,H
03/02/2024,,Pau,Auxerre,2,2,D
03/02/2024,,Grenoble,Caen,5,1,H
03/02/2024,,Amiens,Paris FC,1,1,D
03/02/2024,,Angers,Rodez,2,1,H
03/02/2024,,Laval,Quevilly-Rouen,2,4,A
03/02/2024,,Concarneau,Valenciennes,1,0,H
05/02/2024,20:45,Bastia,Ajaccio,1,0,H
10/02/2024,15:00,Auxerre,Angers,1,0,H
10/02/2024,19:00,Ajaccio,Guingamp,3,0,H
10/02/2024,,Paris FC,Pau,1,1,D
10/02/2024,,Annecy,Concarneau,0,3,A
10/02/2024,,Valenciennes,Laval,1,1,D
10/02/2024,,Bordeaux,Grenoble,1,0,H
10/02/2024,,Rodez,Dunkerque,0,0,D
10/02/2024,,Caen,Amiens,2,0,H
10/02/2024,,Quevilly-Rouen,Bastia,0,1,A
12/02/2024,20:45,Saint-Etienne,Troyes,5,0,H
17/02/2024,15:00,Angers,Saint-Etienne,0,3,A
17/02/2024,19:00,Guingamp,Caen,1,0,H
17/02/2024,,Troyes,Grenoble,3,1,H
17/02/2024,,Pau,Quevilly-Rouen,0,2,A
17/02/2024,,Annecy,Auxerre,0,2,A
17/02/2024,,Bastia,Rodez,0,2,A
17/02/2024,,Laval,Ajaccio,1,1,D
17/02/2024,,Concarneau,Paris FC,2,2,D
17/02/2024,,Dunkerque,Valenciennes,2,1,H
19/02/2024,20:45,Amiens,Bordeaux,1,1,D
24/02/2024,15:00,Saint-Etienne,Annecy,2,1,H
24/02/2024,19:00,Ajaccio,Amiens,0,0,D
24/02/2024,,Auxerre,Bastia,1,1,D
24/02/2024,,Troyes,Dunkerque,1,2,A
24/02/2024,,Valenciennes,Rodez,0,2,A
24/02/2024,,Bordeaux,Guingamp,1,0,H
24/02/2024,,Grenoble,Pau,0,1,A
24/02/2024,,Concarneau,Laval,1,3,A
24/02/2024,,Quevilly-Rouen,Paris FC,0,0,D
26/02/2024,20:45,Caen,Angers,2,0,H
02/03/2024,15:00,Paris FC,Saint-Etienne,0,0,D
02/03/2024,19:00,Auxerre,Valenciennes,0,0,D
02/03/2024,,Guingamp,Troyes,0,0,D
02/03/2024,,Pau,Caen,2,3,A
02/03/2024,,Annecy,Quevilly-Rouen,0,0,D
02/03/2024,,Rodez,Bordeaux,2,2,D
02/03/2024,,Bastia,Grenoble,1,0,H
02/03/2024,,Laval,Amiens,1,1,D
02/03/2024,,Dunkerque,Concarneau,2,2,D
04/03/2024,20:45,Angers,Ajaccio,3,1,H
09/03/2024,15:00,Saint-Etienne,Auxerre,1,0,H
09/03/2024,19:00,Ajaccio,Annecy,1,3,A
09/03/2024,,Troyes,Bastia,2,0,H
09/03/2024,,Valenciennes,Angers,0,0,D
09/03/2024,,Bordeaux,Quevilly-Rouen,0,0,D
09/03/2024,,Amiens,Rodez,1,1,D
09/03/2024,,Caen,Paris FC,0,1,A
09/03/2024,,Concarneau,Guingamp,2,3,A
09/03/2024,,Dunkerque,Pau,1,0,H
11/03/2024,20:45,Grenoble,Laval,0,2,A
16/03/2024,15:00,Auxerre,Caen,2,1,H
16/03/2024,19:00,Guingamp,Valenciennes,3,0,H
16/03/2024,,Paris FC,Ajaccio,2,0,H
16/03/2024,,Pau,Concarneau,2,0,H
16/03/2024,,Annecy,Bordeaux,3,1,H
16/03/2024,,Rodez,Grenoble,3,1,H
16/03/2024,,Bastia,Saint-Etienne,0,4,A
16/03/2024,,Angers,Amiens,1,3,A
16/03/2024,,Laval,Dunkerque,1,2,A
16/03/2024,,Quevilly-Rouen,Troyes,1,1,D
30/03/2024,15:00,Valenciennes,Saint-Etienne,0,2,A
30/03/2024,19:00,Troyes,Rodez,2,3,A
30/03/2024,,Bordeaux,Paris FC,3,3,D
30/03/2024,,Grenoble,Guingamp,0,0,D
30/03/2024,,Amiens,Pau,2,3,A
30/03/2024,,Laval,Bastia,1,2,A
30/03/2024,,Concarneau,Angers,2,4,A
30/03/2024,,Quevilly-Rouen,Caen,1,2,A
30/03/2024,,Dunkerque,Annecy,0,2,A
01/04/2024,20:45,Ajaccio,Auxerre,0,1,A
06/04/2024,15:00,Saint-Etienne,Concarneau,1,0,H
06/04/2024,19:00,Guingamp,Amiens,0,0,D
06/04/2024,,Paris FC,Grenoble,2,1,H
06/04/2024,,Pau,Ajaccio,1,1,D
06/04/2024,,Annecy,Valenciennes,2,1,H
06/04/2024,,Rodez,Quevilly-Rouen,3,3,D
06/04/2024,,Bastia,Dunkerque,1,1,D
06/04/2024,,Angers,Laval,1,1,D
06/04/2024,,Caen,Bordeaux,0,1,A
08/04/2024,20:45,Auxerre,Troyes,2,0,H
13/04/2024,15:00,Ajaccio,Saint-Etienne,2,0,H
13/04/2024,19:00,Troyes,Paris FC,1,2,A
13/04/2024,,Valenciennes,Pau,1,4,A
13/04/2024,,Bordeaux,Bastia,2,3,A
13/04/2024,,Concarneau,Amiens,0,0,D
13/04/2024,,Caen,Rodez,1,0,H
13/04/2024,,Laval,Annecy,0,3,A
13/04/2024,,Quevilly-Rouen,Auxerre,4,3,H
13/04/2024,,Dunkerque,Guingamp,0,1,A
15/04/2024,20:45,Grenoble,Angers,0,0,D
20/04/2024,15:00,Rodez,Auxerre,2,0,H
20/04/2024,19:00,Ajaccio,Caen,2,1,H
20/04/2024,,Saint-Etienne,Bordeaux,2,1,H
20/04/2024,,Guingamp,Bastia,0,1,A
20/04/2024,,Paris FC,Valenciennes,2,1,H
20/04/2024,,Pau,Laval,3,0,H
20/04/2024,,Annecy,Grenoble,0,1,A
20/04/2024,,Amiens,Dunkerque,0,1,A
20/04/2024,,Angers,Troyes,2,1,H
20/04/2024,,Concarneau,Quevilly-Rouen,0,0,D
23/04/2024,20:45,Auxerre,Laval,4,0,H
23/04/2024,,Guingamp,Angers,1,2,A
23/04/2024,,Troyes,Pau,2,2,D
23/04/2024,,Valenciennes,Ajaccio,1,0,H
23/04/2024,,Bordeaux,Dunkerque,2,0,H
23/04/2024,,Grenoble,Saint-Etienne,0,2,A
23/04/2024,,Rodez,Paris FC,1,0,H
23/04/2024,,Bastia,Concarneau,2,0,H
23/04/2024,,Caen,Annecy,2,1,H
23/04/2024,,Quevilly-Rouen,Amiens,3,3,D
27/04/2024,15:00,Saint-Etienne,Caen,1,0,H
27/04/2024,19:00,Ajaccio,Quevilly-Rouen,1,1,D
27/04/2024,,Paris FC,Angers,3,1,H
27/04/2024,,Pau,Guingamp,1,2,A
27/04/2024,,Annecy,Bastia,3,2,H
27/04/2024,,Valenciennes,Grenoble,2,0,H
27/04/2024,,Amiens,Troyes,0,0,D
27/04/2024,,Laval,Bordeaux,1,0,H
27/04/2024,,Concarneau,Rodez,1,2,A
29/04/2024,20:45,Dunkerque,Auxerre,1,3,A
03/05/2024,20:00,Troyes,Valenciennes,1,1,D
03/05/2024,,Bordeaux,Ajaccio,4,0,H
03/05/2024,,Grenoble,Concarneau,2,1,H
03/05/2024,,Rodez,Annecy,1,3,A
03/05/2024,,Bastia,Amiens,1,2,A
03/05/2024,,Angers,Pau,2,1,H
03/05/2024,,Caen,Laval,1,0,H
03/05/2024,,Quevilly-Rouen,Dunkerque,1,2,A
04/05/2024,15:00,Auxerre,Paris FC,2,0,H
04/05/2024,19:00,Guingamp,Saint-Etienne,2,2,D
10/05/2024,20:45,Ajaccio,Grenoble,1,2,A
10/05/2024,,Saint-Etienne,Rodez,1,1,D
10/05/2024,,Paris FC,Guingamp,2,1,H
10/05/2024,,Pau,Bastia,1,2,A
10/05/2024,,Annecy,Angers,1,2,A
10/05/2024,,Valenciennes,Quevilly-Rouen,2,1,H
10/05/2024,,Amiens,Auxerre,0,0,D
10/05/2024,,Laval,Troyes,1,2,A
10/05/2024,,Concarneau,Bordeaux,4,2,H
10/05/2024,,Dunkerque,Caen,2,2,D
17/05/2024,20:45,Auxerre,Concarneau,4,1,H
17/05/2024,,Guingamp,Laval,0,1,A
17/05/2024,,Troyes,Annecy,1,1,D
17/05/2024,,Bordeaux,Pau,3,2,H
17/05/2024,,Grenoble,Amiens,1,3,A
17/05/2024,,Rodez,Ajaccio,2,0,H
17/05/2024,,Bastia,Paris FC,1,1,D
17/05/2024,,Angers,Dunkerque,0,0,D
17/05/2024,,Caen,Valenciennes,3,0,H
17/05/2024,,Quevilly-Rouen,Saint-Etienne,2,1,H
16/08/2024,20:00,Ajaccio,Rodez,1,0,H
16/08/2024,,Clermont,Pau,2,2,D
16/08/2024,,Guingamp,Troyes,4,0,H
16/08/2024,,Grenoble,Laval,2,1,H
16/08/2024,,Amiens,Red Star,3,0,H
16/08/2024,,Dunkerque,Annecy,0,2,A
17/08/2024,14:30,Caen,Paris FC,0,2,A
19/08/2024,20:45,Martigues,Lorient,0,1,A
19/08/2024,,Metz,Bastia,1,1,D
23/08/2024,20:00,Annecy,Martigues,2,4,A
23/08/2024,,Paris FC,Dunkerque,3,2,H
23/08/2024,,Pau,Caen,1,0,H
23/08/2024,,Troyes,Clermont,0,1,A
23/08/2024,,Rodez,Metz,1,3,A
23/08/2024,,Bastia,Amiens,1,0,H
23/08/2024,,Laval,Guingamp,0,1,A
24/08/2024,14:30,Lorient,Grenoble,2,0,H
26/08/2024,20:45,Red Star,Ajaccio,1,0,H
30/08/2024,20:00,Ajaccio,Troyes,2,1,H
30/08/2024,,Clermont,Paris FC,0,1,A
30/08/2024,,Guingamp,Red Star,3,4,A
30/08/2024,,Martigues,Bastia,0,1,A
30/08/2024,,Grenoble,Pau,1,1,D
30/08/2024,,Caen,Annecy,1,1,D
30/08/2024,,Dunkerque,Rodez,1,0,H
31/08/2024,14:30,Metz,Laval,1,1,D
31/08/2024,,Amiens,Lorient,1,0,H
13/09/2024,20:00,Clermont,Dunkerque,0,1,A
13/09/2024,,Annecy,Amiens,3,0,H
13/09/2024,,Lorient,Red Star,2,1,H
13/09/2024,,Pau,Martigues,3,0,H
13/09/2024,,Rodez,Guingamp,1,2,A
13/09/2024,,Bastia,Troyes,0,0,D
13/09/2024,,Laval,Ajaccio,1,1,D
14/09/2024,14:30,Paris FC,Metz,1,2,A
16/09/2024,20:45,Grenoble,Caen,3,1,H
20/09/2024,20:00,Guingamp,Annecy,2,2,D
20/09/2024,,Martigues,Grenoble,0,4,A
20/09/2024,,Red Star,Laval,0,3,A
20/09/2024,,Troyes,Rodez,0,3,A
20/09/2024,,Amiens,Clermont,1,0,H
20/09/2024,,Bastia,Paris FC,2,1,H
20/09/2024,,Caen,Ajaccio,1,0,H
20/09/2024,,Dunkerque,Pau,3,2,H
21/09/2024,14:30,Metz,Lorient,1,1,D
24/09/2024,20:30,Ajaccio,Grenoble,2,0,H
24/09/2024,,Clermont,Red Star,1,1,D
24/09/2024,,Annecy,Troyes,1,0,H
24/09/2024,,Metz,Martigues,6,0,H
24/09/2024,,Paris FC,Guingamp,2,0,H
24/09/2024,,Pau,Lorient,1,0,H
24/09/2024,,Rodez,Laval,1,3,A
24/09/2024,,Caen,Amiens,2,1,H
24/09/2024,,Dunkerque,Bastia,2,1,H
27/09/2024,20:00,Lorient,Ajaccio,3,0,H
27/09/2024,,Martigues,Dunkerque,1,1,D
27/09/2024,,Grenoble,Clermont,3,0,H
27/09/2024,,Amiens,Rodez,2,1,H
27/09/2024,,Bastia,Annecy,2,2,D
27/09/2024,,Laval,Pau,3,1,H
28/09/2024,14:00,Red Star,Paris FC,1,3,A
28/09/2024,20:00,Troyes,Metz,2,1,H
30/09/2024,20:45,Guingamp,Caen,3,1,H
04/10/2024,20:00,Annecy,Red Star,1,0,H
04/10/2024,,Paris FC,Laval,1,0,H
04/10/2024,,Rodez,Grenoble,2,1,H
04/10/2024,,Dunkerque,Troyes,2,1,H
05/10/2024,14:00,Ajaccio,Martigues,1,1,D
05/10/2024,,Clermont,Guingamp,4,1,H
05/10/2024,,Caen,Lorient,1,2,A
05/10/2024,20:00,Metz,Amiens,3,2,H
22/10/2024,19:30,Pau,Bastia,1,1,D
18/10/2024,20:00,Guingamp,Pau,0,1,A
18/10/2024,,Martigues,Rodez,0,2,A
18/10/2024,,Red Star,Caen,2,2,D
18/10/2024,,Grenoble,Metz,2,0,H
18/10/2024,,Bastia,Clermont,0,0,D
18/10/2024,,Laval,Dunkerque,3,2,H
19/10/2024,14:00,Amiens,Ajaccio,3,1,H
19/10/2024,20:00,Lorient,Annecy,4,2,H
21/10/2024,20:45,Troyes,Paris FC,0,3,A
25/10/2024,20:00,Clermont,Martigues,0,1,A
25/10/2024,,Annecy,Laval,2,0,H
25/10/2024,,Metz,Guingamp,1,0,H
25/10/2024,,Pau,Amiens,0,2,A
25/10/2024,,Rodez,Lorient,3,3,D
25/10/2024,,Dunkerque,Red Star,2,0,H
26/10/2024,14:00,Paris FC,Grenoble,2,1,H
26/10/2024,,Caen,Troyes,0,1,A
03/12/2024,19:30,Ajaccio,Bastia,0,0,D
29/10/2024,20:30,Guingamp,Ajaccio,1,0,H
29/10/2024,,Lorient,Dunkerque,4,2,H
29/10/2024,,Martigues,Caen,0,3,A
29/10/2024,,Red Star,Metz,1,0,H
29/10/2024,,Troyes,Pau,3,0,H
29/10/2024,,Grenoble,Annecy,0,0,D
29/10/2024,,Amiens,Paris FC,0,0,D
29/10/2024,,Bastia,Rodez,2,2,D
29/10/2024,,Laval,Clermont,1,2,A
01/11/2024,20:00,Clermont,Lorient,2,1,H
01/11/2024,,Annecy,Pau,2,0,H
01/11/2024,,Martigues,Red Star,0,1,A
01/11/2024,,Paris FC,Rodez,3,3,D
01/11/2024,,Troyes,Laval,0,0,D
01/11/2024,,Dunkerque,Amiens,3,1,H
02/11/2024,14:00,Caen,Bastia,2,0,H
02/11/2024,20:00,Guingamp,Grenoble,3,0,H
04/11/2024,20:45,Ajaccio,Metz,0,1,A
08/11/2024,20:00,Ajaccio,Clermont,2,0,H
08/11/2024,,Red Star,Troyes,0,3,A
08/11/2024,,Grenoble,Dunkerque,0,1,A
08/11/2024,,Rodez,Annecy,5,1,H
08/11/2024,,Amiens,Martigues,1,1,D
08/11/2024,,Laval,Bastia,2,2,D
09/11/2024,14:00,Lorient,Guingamp,3,1,H
09/11/2024,,Pau,Paris FC,0,0,D
09/11/2024,20:00,Metz,Caen,1,0,H
22/11/2024,20:00,Clermont,Metz,1,1,D
22/11/2024,,Guingamp,Amiens,3,0,H
22/11/2024,,Martigues,Laval,0,3,A
22/11/2024,,Pau,Red Star,4,1,H
22/11/2024,,Troyes,Grenoble,0,0,D
22/11/2024,,Caen,Rodez,3,3,D
23/11/2024,14:00,Paris FC,Annecy,0,0,D
23/11/2024,20:00,Bastia,Lorient,0,0,D
25/11/2024,20:45,Dunkerque,Ajaccio,1,0,H
06/12/2024,20:00,Annecy,Clermont,2,0,H
06/12/2024,,Lorient,Troyes,2,0,H
06/12/2024,,Martigues,Guingamp,0,1,A
06/12/2024,,Red Star,Bastia,0,0,D
06/12/2024,,Rodez,Pau,1,0,H
06/12/2024,,Laval,Caen,1,0,H
07/12/2024,14:00,Grenoble,Amiens,0,2,A
07/12/2024,20:00,Ajaccio,Paris FC,0,2,A
09/12/2024,20:45,Metz,Dunkerque,2,0,H
13/12/2024,20:00,Clermont,Rodez,1,1,D
13/12/2024,,Pau,Ajaccio,1,0,H
13/12/2024,,Troyes,Martigues,4,0,H
13/12/2024,,Amiens,Laval,1,3,A
13/12/2024,,Bastia,Guingamp,3,1,H
14/12/2024,14:00,Lorient,Paris FC,2,0,H
14/12/2024,,Red Star,Grenoble,3,1,H
14/12/2024,20:00,Annecy,Metz,0,0,D
16/12/2024,20:45,Dunkerque,Caen,3,1,H
03/01/2025,20:00,Ajaccio,Annecy,1,2,A
03/01/2025,,Paris FC,Martigues,1,2,A
03/01/2025,,Grenoble,Bastia,3,2,H
03/01/2025,,Rodez,Red Star,0,2,A
03/01/2025,,Amiens,Troyes,0,3,A
03/01/2025,,Caen,Clermont,0,1,A
04/01/2025,14:00,Guingamp,Dunkerque,1,1,D
04/01/2025,,Metz,Pau,0,0,D
04/01/2025,20:00,Laval,Lorient,2,0,H
10/01/2025,20:00,Annecy,Guingamp,1,4,A
10/01/2025,,Martigues,Clermont,0,1,A
10/01/2025,,Pau,Dunkerque,1,1,D
10/01/2025,,Rodez,Troyes,2,1,H
10/01/2025,,Laval,Red Star,1,1,D
11/01/2025,14:00,Paris FC,Amiens,1,0,H
11/01/2025,,Bastia,Ajaccio,4,0,H
11/01/2025,,Caen,Grenoble,0,1,A
11/01/2025,20:00,Lorient,Metz,0,0,D
17/01/2025,20:00,Ajaccio,Caen,2,1,H
17/01/2025,,Guingamp,Rodez,3,0,H
17/01/2025,,Red Star,Pau,1,3,A
17/01/2025,,Grenoble,Martigues,1,0,H
17/01/2025,,Amiens,Bastia,1,0,H
18/01/2025,14:00,Clermont,Laval,1,1,D
18/01/2025,,Metz,Paris FC,3,1,H
18/01/2025,20:00,Dunkerque,Lorient,0,1,A
20/01/2025,20:45,Troyes,Annecy,0,1,A
24/01/2025,20:00,Martigues,Amiens,3,0,H
24/01/2025,,Metz,Grenoble,3,0,H
24/01/2025,,Rodez,Ajaccio,1,2,A
24/01/2025,,Bastia,Pau,1,1,D
24/01/2025,,Caen,Guingamp,0,1,A
24/01/2025,,Laval,Troyes,1,0,H
25/01/2025,14:00,Paris FC,Red Star,4,1,H
25/01/2025,20:00,Lorient,Clermont,3,2,H
27/01/2025,20:45,Annecy,Dunkerque,0,2,A
31/01/2025,20:00,Clermont,Ajaccio,0,1,A
31/01/2025,,Pau,Laval,1,1,D
31/01/2025,,Grenoble,Rodez,2,1,H
31/01/2025,,Amiens,Annecy,1,0,H
31/01/2025,,Bastia,Metz,1,1,D
31/01/2025,,Dunkerque,Martigues,0,1,A
01/02/2025,14:00,Red Star,Lorient,1,2,A
01/02/2025,,Troyes,Caen,3,0,H
01/02/2025,20:00,Guingamp,Paris FC,0,1,A
07/02/2025,20:00,Martigues,Troyes,1,2,A
07/02/2025,,Paris FC,Pau,3,1,H
07/02/2025,,Grenoble,Red Star,0,0,D
07/02/2025,,Rodez,Bastia,0,2,A
07/02/2025,,Laval,Annecy,0,1,A
08/02/2025,14:00,Ajaccio,Guingamp,0,3,A
08/02/2025,,Lorient,Amiens,3,1,H
08/02/2025,20:00,Metz,Clermont,3,1,H
10/02/2025,20:45,Caen,Dunkerque,0,2,A
14/02/2025,20:00,Ajaccio,Laval,3,0,H
14/02/2025,,Clermont,Bastia,1,1,D
14/02/2025,,Pau,Rodez,0,5,A
14/02/2025,,Red Star,Martigues,1,0,H
14/02/2025,,Troyes,Lorient,0,1,A
14/02/2025,,Amiens,Grenoble,1,4,A
15/02/2025,14:00,Dunkerque,Paris FC,1,0,H
15/02/2025,20:00,Guingamp,Metz,0,3,A
17/02/2025,20:45,Annecy,Caen,1,0,H
21/02/2025,20:00,Martigues,Annecy,2,0,H
21/02/2025,,Paris FC,Troyes,1,0,H
21/02/2025,,Grenoble,Guingamp,1,1,D
21/02/2025,,Rodez,Amiens,1,1,D
21/02/2025,,Bastia,Red Star,1,0,H
21/02/2025,,Dunkerque,Clermont,3,0,H
22/02/2025,14:00,Lorient,Laval,0,1,A
22/02/2025,,Caen,Pau,2,2,D
22/02/2025,20:00,Metz,Ajaccio,0,1,A
28/02/2025,20:00,Clermont,Caen,0,1,A
28/02/2025,,Annecy,Paris FC,2,3,A
28/02/2025,,Pau,Grenoble,1,0,H
28/02/2025,,Troyes,Bastia,2,0,H
28/02/2025,,Laval,Martigues,0,1,A
01/03/2025,14:00,Red Star,Guingamp,3,1,H
01/03/2025,,Amiens,Metz,1,2,A
01/03/2025,20:00,Lorient,Rodez,3,1,H
03/03/2025,20:45,Ajaccio,Dunkerque,1,2,A
07/03/2025,20:00,Guingamp,Clermont,3,1,H
07/03/2025,,Pau,Troyes,0,2,A
07/03/2025,,Red Star,Amiens,2,0,H
07/03/2025,,Grenoble,Ajaccio,2,2,D
07/03/2025,,Bastia,Martigues,1,0,H
07/03/2025,,Caen,Laval,0,1,A
08/03/2025,14:00,Paris FC,Lorient,3,2,H
08/03/2025,20:00,Metz,Annecy,5,1,H
10/03/2025,20:45,Rodez,Dunkerque,5,1,H
14/03/2025,20:00,Ajaccio,Red Star,2,1,H
14/03/2025,,Clermont,Grenoble,0,0,D
14/03/2025,,Annecy,Rodez,1,1,D
14/03/2025,,Martigues,Pau,2,2,D
14/03/2025,,Troyes,Guingamp,0,1,A
14/03/2025,,Amiens,Caen,2,1,H
15/03/2025,14:00,Laval,Paris FC,3,0,H
15/03/2025,,Dunkerque,Metz,2,3,A
15/03/2025,20:00,Lorient,Bastia,4,0,H
28/03/2025,20:00,Clermont,Amiens,1,1,D
28/03/2025,,Martigues,Ajaccio,2,0,H
28/03/2025,,Metz,Troyes,2,1,H
28/03/2025,,Pau,Annecy,1,0,H
28/03/2025,,Red Star,Rodez,1,1,D
28/03/2025,,Bastia,Dunkerque,2,0,H
29/03/2025,14:00,Grenoble,Lorient,1,2,A
29/03/2025,20:00,Guingamp,Laval,2,0,H
31/03/2025,20:45,Paris FC,Caen,4,2,H
04/04/2025,20:00,Ajaccio,Amiens,2,1,H
04/04/2025,,Annecy,Bastia,1,1,D
04/04/2025,,Paris FC,Clermont,2,0,H
04/04/2025,,Rodez,Martigues,1,0,H
04/04/2025,,Laval,Grenoble,1,2,A
05/04/2025,14:00,Caen,Metz,2,2,D
05/04/2025,20:00,Lorient,Pau,5,0,H
05/04/2025,,Troyes,Red Star,2,2,D
07/04/2025,20:45,Dunkerque,Guingamp,3,1,H
11/04/2025,20:00,Martigues,Metz,1,4,A
11/04/2025,,Pau,Clermont,2,2,D
11/04/2025,,Red Star,Annecy,0,1,A
11/04/2025,,Troyes,Ajaccio,0,0,D
11/04/2025,,Rodez,Caen,2,2,D
11/04/2025,,Amiens,Dunkerque,1,0,H
12/04/2025,14:00,Guingamp,Lorient,1,2,A
12/04/2025,20:00,Grenoble,Paris FC,1,2,A
14/04/2025,20:45,Bastia,Laval,5,2,H
18/04/2025,20:00,Ajaccio,Pau,1,1,D
18/04/2025,,Clermont,Troyes,0,2,A
18/04/2025,,Amiens,Guingamp,3,2,H
18/04/2025,,Caen,Martigues,0,3,A
18/04/2025,,Laval,Rodez,2,1,H
18/04/2025,,Dunkerque,Grenoble,2,0,H
19/04/2025,14:00,Paris FC,Bastia,1,0,H
19/04/2025,20:00,Metz,Red Star,2,2,D
21/04/2025,20:45,Annecy,Lorient,0,0,D
25/04/2025,20:00,Guingamp,Martigues,2,1,H
25/04/2025,,Annecy,Ajaccio,2,0,H
25/04/2025,,Red Star,Clermont,1,1,D
25/04/2025,,Troyes,Dunkerque,1,0,H
25/04/2025,,Bastia,Grenoble,2,3,A
25/04/2025,,Laval,Amiens,1,0,H
26/04/2025,14:00,Rodez,Paris FC,1,1,D
26/04/2025,20:00,Lorient,Caen,4,0,H
26/04/2025,,Pau,Metz,2,1,H
02/05/2025,20:00,Ajaccio,Lorient,2,1,H
02/05/2025,,Clermont,Annecy,3,2,H
02/05/2025,,Guingamp,Bastia,2,2,D
02/05/2025,,Martigues,Paris FC,1,1,D
02/05/2025,,Metz,Rodez,3,3,D
