Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
25/10/2025,,Sampdoria,Frosinone,1,1,D
25/10/2025,,Sudtirol,Cesena,0,1,A
25/10/2025,16:15,Carrarese,Venezia,3,2,H
25/10/2025,18:30,Catanzaro,Palermo,1,0,H
26/10/2025,14:00,Padova,Juve Stabia,2,2,D
26/10/2025,16:15,Bari,Mantova,1,0,H
28/10/2025,19:30,Cesena,Carrarese,2,1,H
28/10/2025,,Empoli,Sampdoria,1,1,D
28/10/2025,,Frosinone,Virtus Entella,4,0,H
28/10/2025,,Palermo,Monza,0,3,A
28/10/2025,,Pescara,Avellino,1,1,D
28/10/2025,,Reggiana,Modena,1,0,H
29/10/2025,,Juve Stabia,Bari,0,0,D
29/10/2025,19:30,Mantova,Catanzaro,1,3,A
29/10/2025,,Spezia,Padova,1,1,D
29/10/2025,,Venezia,Sudtirol,3,0,H
01/11/2025,11:30,Avellino,Reggiana,4,3,H
01/11/2025,14:00,Carrarese,Frosinone,0,2,A
01/11/2025,,Padova,Sudtirol,1,1,D
01/11/2025,16:15,Virtus Entella,Empoli,1,0,H
01/11/2025,18:30,Palermo,Pescara,5,0,H
02/11/2025,14:00,Bari,Cesena,1,0,H
02/11/2025,,Catanzaro,Venezia,2,1,H
02/11/2025,,Modena,Juve Stabia,3,0,H
02/11/2025,16:15,Monza,Spezia,1,0,H
02/11/2025,18:30,Sampdoria,Mantova,0,1,A
07/11/2025,19:30,Spezia,Bari,1,1,D
08/11/2025,14:00,Empoli,Catanzaro,1,0,H
08/11/2025,,Frosinone,Modena,2,2,D
08/11/2025,,Mantova,Padova,1,0,H
08/11/2025,,Reggiana,Virtus Entella,0,0,D
08/11/2025,,Sudtirol,Carrarese,1,1,D
08/11/2025,16:15,Juve Stabia,Palermo,1,0,H
08/11/2025,18:30,Venezia,Sampdoria,3,1,H
09/11/2025,14:00,Cesena,Avellino,3,0,H
09/11/2025,16:15,Pescara,Monza,0,2,A
21/11/2025,19:30,Catanzaro,Pescara,3,3,D
22/11/2025,14:00,Avellino,Empoli,0,3,A
22/11/2025,,Carrarese,Reggiana,0,0,D
22/11/2025,,Virtus Entella,Palermo,1,1,D
22/11/2025,16:15,Padova,Venezia,0,2,A
22/11/2025,18:30,Bari,Frosinone,2,3,A
23/11/2025,14:00,Mantova,Spezia,4,1,H
23/11/2025,,Modena,Sudtirol,0,0,D
23/11/2025,16:15,Monza,Cesena,1,0,H
24/11/2025,19:30,Sampdoria,Juve Stabia,1,0,H
28/11/2025,19:30,Cesena,Modena,1,0,H
29/11/2025,14:00,Empoli,Bari,5,0,H
29/11/2025,,Pescara,Padova,0,1,A
29/11/2025,,Reggiana,Frosinone,0,1,A
29/11/2025,,Sudtirol,Avellino,0,1,A
29/11/2025,,Venezia,Mantova,3,0,H
29/11/2025,16:15,Catanzaro,Virtus Entella,3,2,H
29/11/2025,18:30,Palermo,Carrarese,5,0,H
30/11/2025,14:00,Juve Stabia,Monza,2,2,D
30/11/2025,16:15,Spezia,Sampdoria,1,0,H
07/12/2025,16:15,Empoli,Palermo,1,3,A
07/12/2025,18:30,Sampdoria,Carrarese,3,2,H
08/12/2025,11:30,Modena,Catanzaro,1,2,A
08/12/2025,14:00,Avellino,Venezia,1,1,D
08/12/2025,,Frosinone,Juve Stabia,3,0,H
08/12/2025,,Mantova,Reggiana,0,1,A
08/12/2025,,Monza,Sudtirol,1,1,D
08/12/2025,,Padova,Cesena,1,1,D
08/12/2025,16:15,Bari,Pescara,1,1,D
08/12/2025,18:30,Virtus Entella,Spezia,0,1,A
12/12/2025,19:30,Palermo,Sampdoria,1,0,H
13/12/2025,14:00,Juve Stabia,Empoli,2,0,H
13/12/2025,,Reggiana,Padova,1,2,A
13/12/2025,,Spezia,Modena,0,2,A
13/12/2025,,Sudtirol,Bari,0,0,D
13/12/2025,,Venezia,Monza,2,0,H
13/12/2025,16:15,Catanzaro,Avellino,1,0,H
13/12/2025,18:30,Cesena,Mantova,3,2,H
14/12/2025,14:00,Carrarese,Virtus Entella,3,1,H
14/12/2025,16:15,Pescara,Frosinone,1,2,A
19/12/2025,19:30,Bari,Catanzaro,1,2,A
20/12/2025,14:00,Cesena,Juve Stabia,1,1,D
20/12/2025,,Frosinone,Spezia,2,1,H
20/12/2025,,Modena,Venezia,1,2,A
20/12/2025,,Monza,Carrarese,4,1,H
20/12/2025,,Padova,Sampdoria,1,1,D
20/12/2025,16:15,Avellino,Palermo,2,2,D
20/12/2025,18:30,Pescara,Reggiana,2,1,H
21/12/2025,14:00,Virtus Entella,Sudtirol,1,1,D
21/12/2025,16:15,Mantova,Empoli,0,1,A
26/12/2025,16:15,Modena,Monza,1,2,A
27/12/2025,11:30,Spezia,Pescara,2,1,H
27/12/2025,14:00,Carrarese,Mantova,0,0,D
27/12/2025,,Catanzaro,Cesena,2,0,H
27/12/2025,,Empoli,Frosinone,1,1,D
27/12/2025,,Juve Stabia,Sudtirol,1,0,H
27/12/2025,,Sampdoria,Reggiana,2,1,H
27/12/2025,,Venezia,Virtus Entella,1,0,H
27/12/2025,16:15,Palermo,Padova,1,0,H
27/12/2025,18:30,Bari,Avellino,1,1,D
10/01/2026,,Avellino,Sampdoria,2,1,H
10/01/2026,,Carrarese,Bari,1,0,H
10/01/2026,,Cesena,Empoli,0,1,A
10/01/2026,,Virtus Entella,Monza,1,0,H
10/01/2026,,Frosinone,Catanzaro,2,0,H
10/01/2026,,Juve Stabia,Pescara,2,2,D
10/01/2026,,Mantova,Palermo,1,1,D
10/01/2026,,Padova,Modena,2,0,H
10/01/2026,,Reggiana,Venezia,1,3,A
10/01/2026,,Sudtirol,Spezia,2,1,H
17/01/2026,,Avellino,Carrarese,1,2,A
17/01/2026,,Bari,Juve Stabia,0,1,A
17/01/2026,,Empoli,Sudtirol,0,1,A
17/01/2026,,Monza,Frosinone,2,2,D
17/01/2026,,Padova,Mantova,1,2,A
17/01/2026,,Palermo,Spezia,1,0,H
17/01/2026,,Pescara,Modena,0,2,A
17/01/2026,,Reggiana,Cesena,1,2,A
17/01/2026,,Sampdoria,Virtus Entella,1,1,D
17/01/2026,,Venezia,Catanzaro,3,1,H
24/01/2026,,Carrarese,Empoli,3,0,H
24/01/2026,,Catanzaro,Sampdoria,0,0,D
24/01/2026,,Cesena,Bari,1,2,A
24/01/2026,,Frosinone,Reggiana,1,0,H
24/01/2026,,Juve Stabia,Virtus Entella,1,0,H
24/01/2026,,Mantova,Venezia,2,5,A
24/01/2026,,Modena,Palermo,0,0,D
24/01/2026,,Monza,Pescara,3,0,H
24/01/2026,,Spezia,Avellino,1,0,H
24/01/2026,,Sudtirol,Padova,3,0,H
31/01/2026,,Avellino,Cesena,3,1,H
31/01/2026,,Bari,Palermo,0,3,A
31/01/2026,,Empoli,Modena,0,0,D
31/01/2026,,Virtus Entella,Frosinone,1,1,D
31/01/2026,,Padova,Monza,1,2,A
31/01/2026,,Pescara,Mantova,2,2,D
31/01/2026,,Reggiana,Juve Stabia,1,1,D
31/01/2026,,Sampdoria,Spezia,1,0,H
31/01/2026,,Sudtirol,Catanzaro,2,1,H
31/01/2026,,Venezia,Carrarese,2,1,H
07/02/2026,,Carrarese,Sudtirol,0,0,D
07/02/2026,,Catanzaro,Reggiana,2,0,H
07/02/2026,,Cesena,Pescara,2,0,H
07/02/2026,,Frosinone,Venezia,1,2,A
07/02/2026,,Juve Stabia,Padova,3,3,D
07/02/2026,,Mantova,Bari,2,1,H
07/02/2026,,Modena,Sampdoria,1,2,A
07/02/2026,,Monza,Avellino,2,1,H
07/02/2026,,Palermo,Empoli,3,2,H
07/02/2026,,Spezia,Virtus Entella,1,1,D
10/02/2026,,Avellino,Frosinone,1,3,A
10/02/2026,,Bari,Spezia,0,0,D
10/02/2026,,Empoli,Juve Stabia,1,2,A
10/02/2026,,Virtus Entella,Cesena,3,1,H
10/02/2026,,Padova,Carrarese,1,0,H
10/02/2026,,Pescara,Catanzaro,0,2,A
10/02/2026,,Reggiana,Mantova,1,0,H
10/02/2026,,Sampdoria,Palermo,3,3,D
10/02/2026,,Sudtirol,Monza,0,0,D
10/02/2026,,Venezia,Modena,0,2,A
14/02/2026,,Avellino,Pescara,0,1,A
14/02/2026,,Bari,Sudtirol,1,2,A
14/02/2026,,Catanzaro,Mantova,2,0,H
14/02/2026,,Cesena,Venezia,0,4,A
14/02/2026,,Empoli,Reggiana,1,1,D
14/02/2026,,Modena,Carrarese,2,0,H
14/02/2026,,Monza,Juve Stabia,2,1,H
14/02/2026,,Palermo,Virtus Entella,3,0,H
14/02/2026,,Sampdoria,Padova,1,0,H
14/02/2026,,Spezia,Frosinone,0,2,A
21/02/2026,,Carrarese,Monza,0,1,A
21/02/2026,,Cesena,Spezia,2,3,A
21/02/2026,,Virtus Entella,Catanzaro,1,3,A
21/02/2026,,Frosinone,Empoli,2,2,D
21/02/2026,,Juve Stabia,Modena,1,2,A
21/02/2026,,Mantova,Sampdoria,2,1,H
21/02/2026,,Padova,Bari,1,1,D
21/02/2026,,Palermo,Sudtirol,3,0,H
21/02/2026,,Reggiana,Avellino,1,1,D
21/02/2026,,Venezia,Pescara,3,2,H
28/02/2026,,Avellino,Juve Stabia,0,0,D
28/02/2026,,Catanzaro,Frosinone,2,2,D
28/02/2026,,Empoli,Cesena,1,1,D
28/02/2026,,Mantova,Carrarese,1,1,D
28/02/2026,,Modena,Padova,1,2,A
28/02/2026,,Monza,Virtus Entella,2,0,H
28/02/2026,,Pescara,Palermo,2,1,H
28/02/2026,,Sampdoria,Bari,0,2,A
28/02/2026,,Spezia,Reggiana,0,1,A
28/02/2026,,Sudtirol,Venezia,1,1,D
03/03/2026,,Bari,Empoli,2,1,H
03/03/2026,,Carrarese,Catanzaro,3,3,D
03/03/2026,,Cesena,Monza,1,3,A
03/03/2026,,Virtus Entella,Modena,2,1,H
03/03/2026,,Frosinone,Pescara,2,2,D
03/03/2026,,Juve Stabia,Sampdoria,1,1,D
03/03/2026,,Padova,Spezia,2,2,D
03/03/2026,,Palermo,Mantova,2,1,H
03/03/2026,,Reggiana,Sudtirol,0,4,A
03/03/2026,,Venezia,Avellino,4,0,H
07/03/2026,,Avellino,Padova,1,0,H
07/03/2026,,Carrarese,Palermo,0,1,A
07/03/2026,,Catanzaro,Empoli,3,2,H
07/03/2026,,Frosinone,Sampdoria,3,0,H
07/03/2026,,Mantova,Juve Stabia,2,0,H
07/03/2026,,Modena,Cesena,0,0,D
07/03/2026,,Pescara,Bari,4,0,H
07/03/2026,,Spezia,Monza,4,2,H
07/03/2026,,Sudtirol,Virtus Entella,0,1,A
07/03/2026,,Venezia,Reggiana,2,0,H
14/03/2026,,Bari,Reggiana,4,1,H
14/03/2026,,Cesena,Frosinone,2,2,D
14/03/2026,,Empoli,Mantova,2,2,D
14/03/2026,,Virtus Entella,Avellino,1,2,A
14/03/2026,,Juve Stabia,Carrarese,1,1,D
14/03/2026,,Modena,Spezia,3,0,H
14/03/2026,,Monza,Palermo,3,0,H
14/03/2026,,Padova,Catanzaro,1,3,A
14/03/2026,,Sampdoria,Venezia,0,0,D
14/03/2026,,Sudtirol,Pescara,0,0,D
17/03/2026,,Avellino,Sudtirol,3,2,H
17/03/2026,,Carrarese,Sampdoria,2,0,H
17/03/2026,,Frosinone,Bari,2,1,H
17/03/2026,,Mantova,Cesena,3,0,H
17/03/2026,,Palermo,Juve Stabia,2,2,D
17/03/2026,,Pescara,Virtus Entella,3,0,H
17/03/2026,,Reggiana,Monza,0,0,D
17/03/2026,,Spezia,Empoli,1,1,D
17/03/2026,,Venezia,Padova,3,1,H
